9.8s 1 0.00s - Debugger warning: It seems that frozen modules are being used, which may
9.8s 2 0.00s - make the debugger miss breakpoints. Please pass -Xfrozen_modules=off
9.8s 3 0.00s - to python to disable frozen modules.
9.8s 4 0.00s - Note: Debugging will proceed. Set PYDEVD_DISABLE_FILE_VALIDATION=1 to disable this validation.
10.6s 5 0.00s - Debugger warning: It seems that frozen modules are being used, which may
10.6s 6 0.00s - make the debugger miss breakpoints. Please pass -Xfrozen_modules=off
10.6s 7 0.00s - to python to disable frozen modules.
10.6s 8 0.00s - Note: Debugging will proceed. Set PYDEVD_DISABLE_FILE_VALIDATION=1 to disable this validation.
13.3s 9 [1/7] config loaded
13.3s 10 models=5  workers=6  budget={'openrouter': 8.5, 'deepseek': 8.5}
13.4s 11 [2/7] openrouter  key OK
13.4s 12 [2/7] deepseek    key OK
13.4s 13 [2/7] endpoints ready
14.8s 14 [3/7] test split loaded: 1093 articles
14.8s 15 [3/7] medium-length (400-1000w): human 448 | AI 410
14.8s 16 [3/7] !! supply short -> N reduced 100 -> 82 (widen the band to raise it)
14.8s 17 [3/7]   qwen      polish    -> 82 articles
14.8s 18 [3/7]   qwen      humanize  -> 82 articles
14.8s 19 [3/7]   gemini    polish    -> 82 articles
14.8s 20 [3/7]   gemini    humanize  -> 82 articles
14.8s 21 [3/7]   gpt       polish    -> 82 articles
14.8s 22 [3/7]   gpt       humanize  -> 82 articles
14.8s 23 [3/7]   claude    polish    -> 82 articles
14.8s 24 [3/7]   claude    humanize  -> 82 articles
14.8s 25 [3/7]   deepseek  polish    -> 82 articles
14.8s 26 [3/7]   deepseek  humanize  -> 82 articles
14.8s 27 [3/7] total planned: 820 generations
14.8s 28 [4/7] prompts ready
20.8s 29 [5/7] caller ready (thread-safe, retries=3)
20.8s 30 [6/7] resume: 0 generations already present
20.8s 31 [6/7] 820 jobs queued | workers=6
20.8s 32 ----------------------------------------------------------------------------------------------------
25.1s 33 [   1/820] OK   gemini   humanize   - AI_opus_HA_01340           in 1148 out  743 $0.0022   4.3s | OR $0.002 DS $0.000 | 14.1/min ETA 58m
792.7s 323 [ 291/820] OK   deepseek polish   L10 HU_HA_01941                in 1449 out 1287 $0.0006   9.8s | OR $1.684 DS $0.027 | 22.6/min ETA 23m
793.9s 324 [ 292/820] OK   deepseek humanize   - AI_gpt_HA_03307            in 2054 out 1590 $0.0007  12.7s | OR $1.684 DS $0.028 | 22.7/min ETA 23m
795.1s 325 [ 293/820] OK   gemini   polish   L10 HU_HA_00424                in 1020 out  977 $0.0027   3.5s | OR $1.687 DS $0.028 | 22.7/min ETA 23m
796.3s 326 [ 294/820] OK   deepseek humanize   - AI_opus_HA_02057           in 1709 out 1521 $0.0007  12.3s | OR $1.687 DS $0.029 | 22.7/min ETA 23m
797.8s 327 [ 295/820] OK   deepseek humanize   - AI_deepseek_HA_02719       in 1604 out 1413 $0.0006  11.5s | OR $1.687 DS $0.029 | 22.8/min ETA 23m
799.6s 328 [ 296/820] OK   gemini   humanize   - AI_qwen_HA_00026           in 1111 out  981 $0.0028   3.4s | OR $1.690 DS $0.029 | 22.8/min ETA 23m
803.0s 329 [ 297/820] OK   gpt      polish   L50 HU_HA_00618                in  929 out  867 $0.0020  10.3s | OR $1.692 DS $0.029 | 22.8/min ETA 23m
806.0s 330 [ 298/820] OK   qwen     polish   L50 HU_HA_01851                in 1523 out 1386 $0.0066  23.5s | OR $1.698 DS $0.029 | 22.8/min ETA 23m
812.8s 331 [ 299/820] OK   gpt      humanize   - AI_deepseek_HA_00255       in 1014 out  937 $0.0021   9.8s | OR $1.701 DS $0.029 | 22.7/min ETA 23m
813.3s 332 [ 300/820] OK   deepseek humanize   - AI_gemini_HA_02565         in 2311 out 1519 $0.0007  13.7s | OR $1.701 DS $0.030 | 22.7/min ETA 23m
816.1s 333 [ 301/820] OK   qwen     humanize   - AI_deepseek_HA_00868       in 1221 out 1087 $0.0052  20.9s | OR $1.706 DS $0.030 | 22.7/min ETA 23m
818.5s 334 [ 302/820] OK   qwen     polish   L75 HU_HA_00046                in 1193 out 1162 $0.0055  20.7s | OR $1.711 DS $0.030 | 22.7/min ETA 23m
820.8s 335 [ 303/820] OK   qwen     polish   L10 HU_HA_00485                in 1178 out 1023 $0.0049  14.8s | OR $1.716 DS $0.030 | 22.7/min ETA 23m
822.0s 336 [ 304/820] OK   qwen     humanize   - AI_deepseek_HA_03240       in 1888 out 1732 $0.0082  28.1s | OR $1.724 DS $0.030 | 22.8/min ETA 23m
825.6s 337 [ 305/820] OK   deepseek humanize   - AI_opus_HA_00140           in 1117 out  980 $0.0004   9.5s | OR $1.724 DS $0.031 | 22.7/min ETA 23m
830.9s 338 [ 306/820] OK   deepseek humanize   - AI_qwen_HA_01805           in 1340 out 1151 $0.0005  10.1s | OR $1.724 DS $0.031 | 22.7/min ETA 23m
835.7s 339 [ 307/820] OK   deepseek polish   L25 HU_HA_01639                in 1476 out 1336 $0.0006  10.2s | OR $1.724 DS $0.032 | 22.6/min ETA 23m
838.0s 340 [ 308/820] OK   qwen     polish   L50 HU_HA_01114                in 1286 out 1145 $0.0055  19.5s | OR $1.730 DS $0.032 | 22.6/min ETA 23m
840.2s 341 [ 309/820] OK   claude   humanize   - AI_deepseek_HA_01821       in 2808 out 2667 $0.0161  27.5s | OR $1.746 DS $0.032 | 22.6/min ETA 23m
844.2s 342 [ 310/820] OK   claude   polish   L25 HU_HA_00948                in 2395 out 3577 $0.0203  30.9s | OR $1.766 DS $0.032 | 22.6/min ETA 23m
850.2s 343 [ 311/820] OK   deepseek humanize   - AI_gpt_HA_01516            in 1441 out 1281 $0.0006  12.2s | OR $1.766 DS $0.032 | 22.5/min ETA 23m
850.4s 344 [ 312/820] OK   qwen     humanize   - AI_gpt_HA_02351            in 1852 out 1760 $0.0083  28.4s | OR $1.775 DS $0.032 | 22.6/min ETA 23m
852.0s 345 [ 313/820] OK   claude   polish   L75 HU_HA_00639                in 1868 out 2090 $0.0123  21.1s | OR $1.787 DS $0.032 | 22.6/min ETA 22m
852.8s 346 [ 314/820] OK   qwen     polish   L50 HU_HA_01307                in 1306 out 1119 $0.0054  17.0s | OR $1.792 DS $0.032 | 22.6/min ETA 22m
854.6s 347 [ 315/820] OK   deepseek polish   L50 HU_HA_01852                in 1405 out 1261 $0.0006  10.4s | OR $1.792 DS $0.033 | 22.7/min ETA 22m
862.3s 348 [ 316/820] OK   gpt      humanize   - AI_gpt_HA_01595            in 1255 out 1132 $0.0026  11.9s | OR $1.795 DS $0.033 | 22.5/min ETA 22m
862.4s 349 [ 317/820] OK   qwen     humanize   - AI_deepseek_HA_00967       in 1287 out 1233 $0.0058  22.2s | OR $1.801 DS $0.033 | 22.6/min ETA 22m
863.3s 350 [ 318/820] OK   deepseek polish   L75 HU_HA_02647                in 1680 out 1488 $0.0007  11.3s | OR $1.801 DS $0.033 | 22.6/min ETA 22m
864.7s 351 [ 319/820] OK   gpt      humanize   - AI_deepseek_HA_02781       in 1345 out 1064 $0.0025  10.1s | OR $1.803 DS $0.033 | 22.7/min ETA 22m
865.4s 352 [ 320/820] OK   gpt      polish   L10 HU_HA_02065                in 1141 out 1318 $0.0029  12.7s | OR $1.806 DS $0.033 | 22.7/min ETA 22m
868.2s 353 [ 321/820] OK   gemini   polish   L75 HU_HA_00320                in 1042 out  967 $0.0027   3.5s | OR $1.809 DS $0.033 | 22.7/min ETA 22m
870.6s 354 [ 322/820] OK   qwen     polish   L75 HU_HA_01315                in 1357 out 1287 $0.0061  20.4s | OR $1.815 DS $0.033 | 22.7/min ETA 22m
871.7s 355 [ 323/820] OK   gpt      polish   L75 HU_HA_01396                in 1090 out 1082 $0.0024   9.3s | OR $1.817 DS $0.033 | 22.8/min ETA 22m
875.3s 356 [ 324/820] OK   deepseek polish   L10 HU_HA_02427                in 1866 out 1706 $0.0007  13.0s | OR $1.817 DS $0.034 | 22.8/min ETA 22m
881.3s 357 [ 325/820] OK   gpt      polish   L50 HU_HA_01885                in 1237 out 1169 $0.0026  13.1s | OR $1.820 DS $0.034 | 22.7/min ETA 22m
883.1s 358 [ 326/820] OK   deepseek humanize   - AI_gpt_HA_01098            in 1196 out  612 $0.0003   7.9s | OR $1.820 DS $0.034 | 22.7/min ETA 22m
884.1s 359 [ 327/820] OK   qwen     humanize   - AI_deepseek_HA_00628       in 1131 out 1016 $0.0048  18.7s | OR $1.825 DS $0.034 | 22.7/min ETA 22m
884.7s 360 [ 328/820] OK   gemini   humanize   - AI_sonnet_HA_01915         in 1089 out  894 $0.0026   3.4s | OR $1.827 DS $0.034 | 22.8/min ETA 22m
885.7s 361 [ 329/820] OK   qwen     polish   L10 HU_HA_00821                in 1128 out  980 $0.0047  15.2s | OR $1.832 DS $0.034 | 22.8/min ETA 22m
891.0s 362 [ 330/820] OK   qwen     humanize   - AI_deepseek_HA_00758       in 1284 out 1197 $0.0057  19.3s | OR $1.838 DS $0.034 | 22.8/min ETA 22m
900.7s 363 [ 331/820] OK   qwen     polish   L75 HU_HA_00623                in 1027 out  938 $0.0045  15.0s | OR $1.842 DS $0.034 | 22.6/min ETA 22m
905.4s 364 [ 332/820] OK   claude   polish   L50 HU_HA_01185                in 2105 out 2095 $0.0126  22.3s | OR $1.855 DS $0.034 | 22.5/min ETA 22m
905.4s 365 [ 333/820] OK   claude   polish   L25 HU_HA_02214                in 3576 out 3672 $0.0219  42.1s | OR $1.877 DS $0.034 | 22.6/min ETA 22m
905.7s 366 [ 334/820] OK   gemini   polish   L50 HU_HA_02720                in 1555 out 1277 $0.0037   5.0s | OR $1.880 DS $0.034 | 22.6/min ETA 21m
906.5s 367 [ 335/820] OK   gpt      humanize   - AI_sonnet_HA_00376         in  861 out  779 $0.0018  15.5s | OR $1.882 DS $0.034 | 22.7/min ETA 21m
908.8s 368 [ 336/820] OK   gemini   polish   L25 HU_HA_00188                in  964 out  907 $0.0026   3.3s | OR $1.885 DS $0.034 | 22.7/min ETA 21m
910.9s 369 [ 337/820] OK   gemini   polish   L50 HU_HA_01934                in 1253 out 1190 $0.0034   4.4s | OR $1.888 DS $0.034 | 22.7/min ETA 21m
911.7s 370 [ 338/820] OK   claude   polish   L25 HU_HA_00774                in 2549 out 2508 $0.0151  27.0s | OR $1.903 DS $0.034 | 22.8/min ETA 21m
917.1s 371 [ 339/820] OK   gpt      polish   L50 HU_HA_02597                in 1310 out 1256 $0.0028  11.7s | OR $1.906 DS $0.034 | 22.7/min ETA 21m
918.6s 372 [ 340/820] OK   deepseek polish   L25 HU_HA_00015                in 1144 out  980 $0.0004   7.7s | OR $1.906 DS $0.035 | 22.7/min ETA 21m
919.2s 373 [ 341/820] OK   qwen     polish   L50 HU_HA_03046                in 2311 out 2144 $0.0102  35.1s | OR $1.916 DS $0.035 | 22.8/min ETA 21m
922.5s 374 [ 342/820] OK   gpt      polish   L25 HU_HA_00722                in  946 out  914 $0.0021  16.8s | OR $1.918 DS $0.035 | 22.8/min ETA 21m
922.9s 375 [ 343/820] OK   gemini   humanize   - AI_deepseek_HA_01908       in 1194 out  938 $0.0027   3.7s | OR $1.921 DS $0.035 | 22.8/min ETA 21m
923.1s 376 [ 344/820] OK   deepseek polish   L25 HU_HA_01649                in 1667 out 1534 $0.0007  11.4s | OR $1.921 DS $0.036 | 22.9/min ETA 21m
927.3s 377 [ 345/820] OK   qwen     polish   L25 HU_HA_00943                in 1170 out 1098 $0.0052  18.6s | OR $1.926 DS $0.036 | 22.8/min ETA 21m
928.6s 378 [ 346/820] OK   gpt      humanize   - AI_sonnet_HA_01740         in 1080 out  987 $0.0022  11.4s | OR $1.928 DS $0.036 | 22.9/min ETA 21m
932.1s 379 [ 347/820] OK   gpt      humanize   - AI_gemini_HA_01685         in 1387 out 1139 $0.0026  13.5s | OR $1.931 DS $0.036 | 22.8/min ETA 21m
935.3s 380 [ 348/820] OK   gemini   polish   L25 HU_HA_00552                in 1072 out 1073 $0.0030   3.2s | OR $1.934 DS $0.036 | 22.8/min ETA 21m
938.7s 381 [ 349/820] OK   deepseek polish   L75 HU_HA_02212                in 2245 out 2094 $0.0009  16.2s | OR $1.934 DS $0.036 | 22.8/min ETA 21m
940.2s 382 [ 350/820] OK   qwen     polish   L75 HU_HA_01032                in 1316 out 1096 $0.0053  17.1s | OR $1.939 DS $0.036 | 22.8/min ETA 21m
940.6s 383 [ 351/820] OK   qwen     polish   L75 HU_HA_01231                in 1307 out 1187 $0.0056  17.6s | OR $1.945 DS $0.036 | 22.9/min ETA 20m
942.3s 384 [ 352/820] OK   qwen     polish   L75 HU_HA_00419                in 1145 out  981 $0.0047  13.7s | OR $1.950 DS $0.036 | 22.9/min ETA 20m
947.4s 385 [ 353/820] OK   claude   humanize   - AI_opus_HA_01352           in 2421 out 2097 $0.0129  20.1s | OR $1.962 DS $0.036 | 22.9/min ETA 20m
948.3s 386 [ 354/820] OK   deepseek polish   L25 HU_HA_00122                in 1018 out  858 $0.0004   8.1s | OR $1.962 DS $0.037 | 22.9/min ETA 20m
949.8s 387 [ 355/820] OK   gpt      humanize   - AI_deepseek_HA_01913       in 1127 out  970 $0.0022  11.2s | OR $1.965 DS $0.037 | 22.9/min ETA 20m
954.4s 388 [ 356/820] OK   gpt      humanize   - AI_sonnet_HA_02159         in 1343 out 1173 $0.0027  13.8s | OR $1.967 DS $0.037 | 22.9/min ETA 20m
957.9s 389 [ 357/820] OK   claude   polish   L25 HU_HA_00740                in 2157 out 2358 $0.0139  22.6s | OR $1.981 DS $0.037 | 22.9/min ETA 20m
958.5s 390 [ 358/820] OK   qwen     polish   L10 HU_HA_00811                in 1287 out 1142 $0.0055  16.3s | OR $1.987 DS $0.037 | 22.9/min ETA 20m
958.9s 391 [ 359/820] OK   deepseek humanize   - AI_gemini_HA_01363         in 1240 out  973 $0.0004   9.1s | OR $1.987 DS $0.037 | 23.0/min ETA 20m
962.3s 392 [ 360/820] OK   gemini   humanize   - AI_gpt_HA_02647            in 1559 out 1393 $0.0040   4.3s | OR $1.991 DS $0.037 | 22.9/min ETA 20m
967.0s 393 [ 361/820] OK   qwen     humanize   - AI_gpt_HA_00957            in 1208 out 1087 $0.0052  18.7s | OR $1.996 DS $0.037 | 22.9/min ETA 20m
967.8s 394 [ 362/820] OK   gemini   polish   L25 HU_HA_02719                in 1619 out 1484 $0.0042   5.6s | OR $2.000 DS $0.037 | 22.9/min ETA 20m
970.2s 395 [ 363/820] OK   gpt      humanize   - AI_sonnet_HA_02620         in 1245 out 1049 $0.0024  11.6s | OR $2.003 DS $0.037 | 22.9/min ETA 20m
972.8s 396 [ 364/820] OK   deepseek humanize   - AI_deepseek_HA_01473       in 1841 out 1463 $0.0007  13.9s | OR $2.003 DS $0.038 | 22.9/min ETA 20m
976.1s 397 [ 365/820] OK   claude   humanize   - AI_sonnet_HA_03087         in 3805 out 2983 $0.0187  28.7s | OR $2.021 DS $0.038 | 22.9/min ETA 20m
976.4s 398 [ 366/820] OK   claude   humanize   - AI_qwen_HA_01192           in 2330 out 2062 $0.0126  22.0s | OR $2.034 DS $0.038 | 23.0/min ETA 20m
977.3s 399 [ 367/820] OK   gemini   polish   L50 HU_HA_01023                in 1174 out 1132 $0.0032   4.5s | OR $2.037 DS $0.038 | 23.0/min ETA 20m
978.5s 400 [ 368/820] OK   deepseek polish   L75 HU_HA_00249                in 1212 out 1049 $0.0005   8.3s | OR $2.037 DS $0.038 | 23.1/min ETA 20m
979.0s 401 [ 369/820] OK   gpt      polish   L75 HU_HA_02035                in 1345 out 1286 $0.0029  11.2s | OR $2.040 DS $0.038 | 23.1/min ETA 20m
985.3s 402 [ 370/820] OK   deepseek humanize   - AI_opus_HA_00424           in 1144 out  843 $0.0004   8.0s | OR $2.040 DS $0.039 | 23.0/min ETA 20m
985.3s 403 [ 371/820] OK   qwen     humanize   - AI_deepseek_HA_00062       in 1273 out 1143 $0.0055  18.3s | OR $2.045 DS $0.039 | 23.1/min ETA 19m
995.1s 404 [ 372/820] OK   gpt      humanize   - AI_gemini_HA_02393         in 1743 out 1583 $0.0036  18.7s | OR $2.049 DS $0.039 | 22.9/min ETA 20m
995.3s 405 [ 373/820] OK   gpt      polish   L75 HU_HA_02954                in 1908 out 1818 $0.0041  16.3s | OR $2.053 DS $0.039 | 23.0/min ETA 19m
997.3s 406 [ 374/820] OK   deepseek humanize   - AI_qwen_HA_02620           in 1728 out 1600 $0.0007  12.0s | OR $2.053 DS $0.040 | 23.0/min ETA 19m
997.6s 407 [ 375/820] OK   gpt      polish   L10 HU_HA_01574                in 1263 out 1277 $0.0029  12.3s | OR $2.056 DS $0.040 | 23.0/min ETA 19m
1002.5s 408 [ 376/820] OK   claude   humanize   - AI_opus_HA_01642           in 2489 out 2449 $0.0147  24.0s | OR $2.071 DS $0.040 | 23.0/min ETA 19m
1002.8s 409 [ 377/820] OK   claude   polish   L10 HU_HA_00909                in 2409 out 2825 $0.0165  26.7s | OR $2.087 DS $0.040 | 23.0/min ETA 19m
1003.0s 410 [ 378/820] OK   gemini   humanize   - AI_gemini_HA_02065         in 1238 out 1190 $0.0033   5.7s | OR $2.091 DS $0.040 | 23.1/min ETA 19m
1008.9s 411 [ 379/820] OK   deepseek humanize   - AI_opus_HA_02761           in 1807 out 1608 $0.0007  13.8s | OR $2.091 DS $0.040 | 23.0/min ETA 19m
1015.0s 412 [ 380/820] OK   deepseek polish   L50 HU_HA_01844                in 1584 out 1427 $0.0006  12.2s | OR $2.091 DS $0.041 | 22.9/min ETA 19m
1016.5s 413 [ 381/820] OK   qwen     humanize   - AI_gemini_HA_00784         in 1265 out 1172 $0.0056  18.9s | OR $2.096 DS $0.041 | 23.0/min ETA 19m
1019.3s 414 [ 382/820] OK   gemini   humanize   - AI_qwen_HA_00433           in 1086 out  968 $0.0027   4.3s | OR $2.099 DS $0.041 | 23.0/min ETA 19m
1019.4s 415 [ 383/820] OK   gpt      humanize   - AI_gpt_HA_02416            in 1396 out 1219 $0.0028  16.4s | OR $2.102 DS $0.041 | 23.0/min ETA 19m
1020.6s 416 [ 384/820] OK   gemini   polish   L75 HU_HA_00866                in 1082 out 1043 $0.0029   4.0s | OR $2.105 DS $0.041 | 23.0/min ETA 19m
1023.2s 417 [ 385/820] OK   qwen     polish   L75 HU_HA_02360                in 1940 out 1616 $0.0078  27.8s | OR $2.112 DS $0.041 | 23.0/min ETA 19m
1027.0s 418 [ 386/820] OK   gpt      polish   L25 HU_HA_02963                in 1769 out 1726 $0.0039  18.1s | OR $2.116 DS $0.041 | 23.0/min ETA 19m
1027.7s 419 [ 387/820] OK   qwen     polish   L75 HU_HA_02629                in 1730 out 1585 $0.0075  25.2s | OR $2.124 DS $0.041 | 23.1/min ETA 19m
1029.3s 420 [ 388/820] OK   gpt      polish   L25 HU_HA_01192                in 1112 out 1125 $0.0025  10.1s | OR $2.126 DS $0.041 | 23.1/min ETA 19m
1035.6s 421 [ 389/820] OK   deepseek polish   L25 HU_HA_00206                in 1197 out  972 $0.0004   8.6s | OR $2.126 DS $0.041 | 23.0/min ETA 19m
1036.4s 422 [ 390/820] OK   claude   humanize   - AI_qwen_HA_00978           in 4112 out 1662 $0.0124  17.0s | OR $2.139 DS $0.041 | 23.0/min ETA 19m
1036.8s 423 [ 391/820] OK   deepseek polish   L75 HU_HA_00873                in 1335 out 1093 $0.0005   9.2s | OR $2.139 DS $0.042 | 23.1/min ETA 19m
1040.9s 424 [ 392/820] OK   gemini   polish   L25 HU_HA_01763                in 1307 out 1184 $0.0034   4.0s | OR $2.142 DS $0.042 | 23.1/min ETA 19m
1042.6s 425 [ 393/820] OK   claude   polish   L25 HU_HA_00260                in 2058 out 2276 $0.0134  22.0s | OR $2.156 DS $0.042 | 23.1/min ETA 19m
1043.1s 426 [ 394/820] OK   qwen     humanize   - AI_sonnet_HA_01578         in 1197 out 1122 $0.0053  19.9s | OR $2.161 DS $0.042 | 23.1/min ETA 18m
1046.1s 427 [ 395/820] OK   deepseek humanize   - AI_qwen_HA_02720           in 1687 out 1508 $0.0007  10.6s | OR $2.161 DS $0.042 | 23.1/min ETA 18m
1049.2s 428 [ 396/820] OK   deepseek polish   L10 HU_HA_00127                in 1200 out 1029 $0.0005   8.3s | OR $2.161 DS $0.043 | 23.1/min ETA 18m
1052.4s 429 [ 397/820] OK   qwen     polish   L50 HU_HA_00595                in 1180 out 1054 $0.0050  16.0s | OR $2.166 DS $0.043 | 23.1/min ETA 18m
1055.1s 430 [ 398/820] OK   gpt      humanize   - AI_gpt_HA_02621            in 1438 out 1325 $0.0030  12.6s | OR $2.169 DS $0.043 | 23.1/min ETA 18m
1060.1s 431 [ 399/820] OK   qwen     polish   L50 HU_HA_02547                in 2075 out 2032 $0.0095  30.8s | OR $2.179 DS $0.043 | 23.0/min ETA 18m
1065.7s 432 [ 400/820] OK   claude   polish   L75 HU_HA_01194                in 2310 out 2283 $0.0137  22.5s | OR $2.192 DS $0.043 | 23.0/min ETA 18m
1066.1s 433 [ 401/820] OK   deepseek polish   L10 HU_HA_02648                in 1677 out 1522 $0.0007  10.9s | OR $2.192 DS $0.044 | 23.0/min ETA 18m
1066.8s 434 [ 402/820] OK   qwen     humanize   - AI_qwen_HA_01813           in 1490 out 1294 $0.0062  20.7s | OR $2.198 DS $0.044 | 23.1/min ETA 18m
1069.7s 435 [ 403/820] OK   qwen     humanize   - AI_sonnet_HA_02599         in 1367 out 1118 $0.0054  20.5s | OR $2.204 DS $0.044 | 23.1/min ETA 18m
1070.3s 436 [ 404/820] OK   gemini   humanize   - AI_sonnet_HA_02871         in 1677 out 1149 $0.0034   4.2s | OR $2.207 DS $0.044 | 23.1/min ETA 18m
1071.0s 437 [ 405/820] OK   gemini   polish   L75 HU_HA_00032                in 1051 out  809 $0.0023   5.4s | OR $2.210 DS $0.044 | 23.1/min ETA 18m
1074.3s 438 [ 406/820] OK   claude   humanize   - AI_deepseek_HA_02219       in 3387 out 2344 $0.0151  21.8s | OR $2.225 DS $0.044 | 23.1/min ETA 18m
1082.1s 439 [ 407/820] OK   gpt      polish   L50 HU_HA_02687                in 1514 out 1453 $0.0033  15.3s | OR $2.228 DS $0.044 | 23.0/min ETA 18m
1083.0s 440 [ 408/820] OK   claude   polish   L75 HU_HA_01054                in 2316 out 2210 $0.0134  22.9s | OR $2.241 DS $0.044 | 23.0/min ETA 18m
1083.7s 441 [ 409/820] OK   deepseek humanize   - AI_qwen_HA_01151           in 1387 out 1262 $0.0005   9.5s | OR $2.241 DS $0.044 | 23.1/min ETA 18m
1083.9s 442 [ 410/820] OK   gpt      humanize   - AI_qwen_HA_03183           in 1630 out 1572 $0.0036  14.2s | OR $2.245 DS $0.044 | 23.1/min ETA 18m
1084.5s 443 [ 411/820] OK   deepseek humanize   - AI_sonnet_HA_03330         in 1981 out 1699 $0.0008  14.2s | OR $2.245 DS $0.045 | 23.2/min ETA 18m
1087.5s 444 [ 412/820] OK   gemini   polish   L75 HU_HA_01222                in 1103 out 1112 $0.0031   4.5s | OR $2.248 DS $0.045 | 23.2/min ETA 18m
1093.1s 445 [ 413/820] OK   qwen     humanize   - AI_deepseek_HA_00987       in 1352 out 1138 $0.0055  22.1s | OR $2.253 DS $0.045 | 23.1/min ETA 18m
1098.2s 446 [ 414/820] OK   gpt      polish   L50 HU_HA_01595                in 1290 out 1231 $0.0028  16.0s | OR $2.256 DS $0.045 | 23.1/min ETA 18m
1098.6s 447 [ 415/820] OK   gemini   polish   L50 HU_HA_02764                in 1508 out 1359 $0.0039   5.5s | OR $2.260 DS $0.045 | 23.1/min ETA 18m
1100.9s 448 [ 416/820] OK   deepseek humanize   - AI_gpt_HA_02547            in 2112 out 2001 $0.0009  17.0s | OR $2.260 DS $0.046 | 23.1/min ETA 17m
1101.3s 449 [ 417/820] OK   gemini   humanize   - AI_gpt_HA_00019            in 1088 out 1031 $0.0029   3.1s | OR $2.263 DS $0.046 | 23.2/min ETA 17m
1101.8s 450 [ 418/820] OK   claude   humanize   - AI_sonnet_HA_01361         in 1867 out 1819 $0.0110  18.1s | OR $2.274 DS $0.046 | 23.2/min ETA 17m
1102.9s 451 [ 419/820] OK   qwen     polish   L75 HU_HA_01202                in 1163 out 1102 $0.0052  18.4s | OR $2.279 DS $0.046 | 23.2/min ETA 17m
1104.4s 452 [ 420/820] OK   gemini   polish   L25 HU_HA_01897                in 1341 out 1231 $0.0035   3.5s | OR $2.283 DS $0.046 | 23.3/min ETA 17m
1111.1s 453 [ 421/820] OK   gpt      polish   L50 HU_HA_03372                in 1969 out 1905 $0.0043  23.6s | OR $2.287 DS $0.046 | 23.2/min ETA 17m
1111.8s 454 [ 422/820] OK   gpt      polish   L75 HU_HA_01714                in 1233 out 1185 $0.0027  10.5s | OR $2.290 DS $0.046 | 23.2/min ETA 17m
1112.6s 455 [ 423/820] OK   deepseek polish   L50 HU_HA_01340                in 1261 out  863 $0.0004   8.2s | OR $2.290 DS $0.046 | 23.2/min ETA 17m
1115.9s 456 [ 424/820] OK   qwen     polish   L25 HU_HA_00892                in 1378 out 1214 $0.0058  17.2s | OR $2.295 DS $0.046 | 23.2/min ETA 17m
1116.6s 457 [ 425/820] OK   gemini   humanize   - AI_sonnet_HA_01983         in 1158 out  865 $0.0025   4.0s | OR $2.298 DS $0.046 | 23.3/min ETA 17m
1117.9s 458 [ 426/820] OK   qwen     polish   L10 HU_HA_00699                in 1121 out  962 $0.0046  15.0s | OR $2.303 DS $0.046 | 23.3/min ETA 17m
1124.3s 459 [ 427/820] OK   gpt      humanize   - AI_deepseek_HA_02593       in 1549 out 1368 $0.0031  13.2s | OR $2.306 DS $0.046 | 23.2/min ETA 17m
1127.6s 460 [ 428/820] OK   qwen     polish   L25 HU_HA_00850                in 1270 out 1146 $0.0055  15.8s | OR $2.311 DS $0.046 | 23.2/min ETA 17m
1127.7s 461 [ 429/820] OK   claude   polish   L50 HU_HA_02077                in 2884 out 2493 $0.0153  25.9s | OR $2.327 DS $0.046 | 23.3/min ETA 17m
1130.9s 462 [ 430/820] OK   gpt      humanize   - AI_opus_HA_03066           in 1817 out 1561 $0.0036  14.4s | OR $2.330 DS $0.046 | 23.2/min ETA 17m
1132.9s 463 [ 431/820] OK   gpt      humanize   - AI_opus_HA_00941           in 1136 out 1027 $0.0023   8.6s | OR $2.332 DS $0.046 | 23.3/min ETA 17m
1136.9s 464 [ 432/820] OK   claude   humanize   - AI_sonnet_HA_02364         in 2737 out 2133 $0.0134  21.1s | OR $2.346 DS $0.046 | 23.2/min ETA 17m
1142.4s 465 [ 433/820] OK   deepseek humanize   - AI_gemini_HA_02680         in 2267 out 2089 $0.0009  14.8s | OR $2.346 DS $0.047 | 23.2/min ETA 17m
1143.5s 466 [ 434/820] OK   claude   humanize   - AI_deepseek_HA_02759       in 3016 out 2646 $0.0162  25.6s | OR $2.362 DS $0.047 | 23.2/min ETA 17m
1145.0s 467 [ 435/820] OK   deepseek polish   L50 HU_HA_00433                in 1087 out  892 $0.0004   8.1s | OR $2.362 DS $0.047 | 23.2/min ETA 17m
1146.0s 468 [ 436/820] OK   gemini   humanize   - AI_deepseek_HA_00133       in 1035 out  918 $0.0026   3.5s | OR $2.365 DS $0.047 | 23.3/min ETA 17m
1152.4s 469 [ 437/820] OK   gpt      polish   L75 HU_HA_02618                in 1635 out 1424 $0.0033  19.5s | OR $2.368 DS $0.047 | 23.2/min ETA 17m
1154.6s 470 [ 438/820] OK   claude   humanize   - AI_gpt_HA_00851            in 2081 out 2403 $0.0141  23.7s | OR $2.382 DS $0.047 | 23.2/min ETA 16m
1156.3s 471 [ 439/820] OK   gemini   polish   L10 HU_HA_02575                in 1665 out 1520 $0.0043   3.9s | OR $2.386 DS $0.047 | 23.2/min ETA 16m
